id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
3768,STGDATA.BIN,0x96191A,dialogo,58,Let's head back for now.[NL]I'm worried about Yue and Zhuwen.,,
3769,STGDATA.BIN,0x961956,dialogo,22,Raaaaah![NL]I won't lose!,,
3770,STGDATA.BIN,0x96196E,dialogo,25,"Gah, why won't[NL]it move...",,
3771,STGDATA.BIN,0x961988,dialogo,41,Why!? I can't control it![NL]My...My head...,,
3772,STGDATA.BIN,0x9619BC,dialogo,21,W-What're you doing!?,,
3773,STGDATA.BIN,0x9619E6,dialogo,17,What's going on!?,,
3774,STGDATA.BIN,0x9619F8,dialogo,39,That's strange. I[NL]wonder what happened?,,
3775,STGDATA.BIN,0x961A20,dialogo,32,What the!?[NL]Something's going on.,,
3776,STGDATA.BIN,0x961A42,dialogo,28,"Dude, what's all[NL]that about?",,
3777,STGDATA.BIN,0x961A62,dialogo,27,That pilot lost his mind...,,
3778,STGDATA.BIN,0x961A7E,dialogo,17,He's gone insane.,,
3779,STGDATA.BIN,0x961A90,dialogo,28,"That pilot's all crazy, man.",,
3780,STGDATA.BIN,0x961AAE,dialogo,24,I don't think he's sane!,,
3781,STGDATA.BIN,0x961AC8,dialogo,40,That pilot doesn't know what[NL]he's doing!,,
3782,STGDATA.BIN,0x961AF2,dialogo,39,Be careful.[NL]He's not in his right mind.,,
3783,STGDATA.BIN,0x961B1A,dialogo,30,"That guy's lost his mind, man!",,
3784,STGDATA.BIN,0x961B3A,dialogo,32,Heheheh![NL]You're in my way! Move!,,
3785,STGDATA.BIN,0x961B5C,dialogo,20,Don't get in my way!,,
3786,STGDATA.BIN,0x961B72,dialogo,20,Die die die die die!,,
3787,STGDATA.BIN,0x961B88,dialogo,32,Uaah! It's you![NL]It's all of you!,,
3788,STGDATA.BIN,0x961BAA,dialogo,18,Damn...[NL]Die...you!,,
3789,STGDATA.BIN,0x961BBE,dialogo,50,Th-There's nothing that can[NL]stand up to my attack!,,
3790,STGDATA.BIN,0x961EAA,dialogo,10,# of turns,,
3791,STGDATA.BIN,0x961EB6,dialogo,13,NPC remaining,,
3792,STGDATA.BIN,0x961EC4,dialogo,16,Obstacles destro,,
3793,STGDATA.BIN,0x962954,dialogo,11,¶[0x06]Genie Arm,,
3794,STGDATA.BIN,0x962B3C,dialogo,14,¬[0x07]Changli Army,,
3795,STGDATA.BIN,0x962B54,dialogo,11,¶[0x07]WZR Pilot,,
3796,STGDATA.BIN,0x962CB2,dialogo,11,e[0x08]Yongsai 3,,
3797,STGDATA.BIN,0x965126,dialogo,12, [0x1A]Rekson M4F,,
3798,STGDATA.BIN,0x967074,dialogo,12,G*Shunwang 1,,
3799,STGDATA.BIN,0x96B739,sistema,35,´R4[0x11]×n=[0x8B]Ë>[0x0D]uÈ>[0x0D]ïÔn=[0x86]ëÎ2zèÎ2[CMD]#!;ç !;,,
3800,STGDATA.BIN,0x96BBD2,dialogo,8,[0x05][0x03]/o[0x17]y o,,
3801,STGDATA.BIN,0x96C748,dialogo,47,é§0=ék >ék`[NAME_END]éSÐ[0x02]é·o[NAME_END]é{ß[0x02]éÏ?=é·¯>é{[0x1F]?ÚK[0x10]?Ú×[0x1F]?Ú×ÿ,,
3802,STGDATA.BIN,0x96D34B,dialogo,15,[0x08]\i\}[0x02][0x03][NL][0x0C]/7[0x17]x 7,,
3803,STGDATA.BIN,0x96D93B,dialogo,15,[0x08]\}\i[0x03][0x02][0x0C][NL] 7[0x17]x/7,,
3804,STGDATA.BIN,0x96F70B,dialogo,15,[0x07] o/o[NL][NAME_START][0x0C][0x0D] `[0x17]x/`,,
3805,STGDATA.BIN,0x96FB47,dialogo,15,[0x07]/o o[NAME_START][NL][0x0D][0x0C]/`[0x17]x `,,
3806,STGDATA.BIN,0x97D42E,dialogo,12,@[0x80]@ó ã[0x15][0x02]b[0x02]a[0x02],,
3807,STGDATA.BIN,0x97D44A,dialogo,15, ã [0x80]@[0x80]u[0x02]v[0x02]w[0x02]@{8,,
3808,STGDATA.BIN,0x986BC0,dialogo,42, [NAME_END]U[NAME_END]V[NAME_END]W[NAME_END]X[NAME_END]Y[NAME_END]Z[NAME_END][[NAME_END]\[NAME_END]][NAME_END]^[NAME_END]_[NAME_END]`[NAME_END]a[NAME_END]b[NAME_END]c[NAME_END]d[NAME_END]e[NAME_END]f[NAME_END]g[NAME_END]h[NAME_END],,
3809,STGDATA.BIN,0x9877EE,dialogo,13,What is this?,,
3810,STGDATA.BIN,0x9877FC,dialogo,15,Changli Soldier,,
3811,STGDATA.BIN,0x98780C,dialogo,34,The experiment's running[NL]smoothly.,,
3812,STGDATA.BIN,0x987830,dialogo,57,"Yes. If this operation works,[NL]we'll have even more power.",,
3813,STGDATA.BIN,0x98786E,dialogo,62,That wanzer! It looks just like[NL]the one we fought in Thailand.,,
3814,STGDATA.BIN,0x9878AE,dialogo,35,I was sure that Lukav destroyed[NL]it!,,
3815,STGDATA.BIN,0x9878D6,menu,48,We haven't confirmed that Lukav[NL]finished it off.,,
3816,STGDATA.BIN,0x987908,dialogo,34,We'll investigate later. Let's go!,,
3817,STGDATA.BIN,0x987932,dialogo,17,Huh?[NL]Who are you?,,
3818,STGDATA.BIN,0x987944,dialogo,23,We're here to stop you!,,
3819,STGDATA.BIN,0x98795C,dialogo,54,"Oooh, looks like we've got[NL]the perfect guinea pig now.",,
3820,STGDATA.BIN,0x98799C,dialogo,17,I don't think so!,,
3821,STGDATA.BIN,0x9879AE,dialogo,40,You will become part[NL]of this experiment.,,
3822,STGDATA.BIN,0x9879DA,mision,134,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender.[NL][NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed.,,
3823,STGDATA.BIN,0x987A62,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
3824,STGDATA.BIN,0x987A7A,dialogo,25,  Received [ITEM_START]Repair Max[ITEM_END]  ,,
3825,STGDATA.BIN,0x987A94,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
3826,STGDATA.BIN,0x987AB0,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
3827,STGDATA.BIN,0x987ACC,dialogo,42,Persistent little punk![NL]It's still moving.,,
3828,STGDATA.BIN,0x987AFE,dialogo,50,"Lukav sent me to watch the[NL]project, but it failed.",,
3829,STGDATA.BIN,0x987B32,dialogo,16,Who are you...!?,,
3830,STGDATA.BIN,0x987B44,dialogo,29,"Hey, wait![NL]What about Lukav!?",,
3831,STGDATA.BIN,0x987B62,dialogo,41,"Relax, I don't intend to fight[NL]you today.",,
3832,STGDATA.BIN,0x987B8C,dialogo,35,"I'm sure we'll meet again, later...",,
3833,STGDATA.BIN,0x987BB8,dialogo,32,"Lukav's name came up, didn't it?",,
3834,STGDATA.BIN,0x987BE0,dialogo,24,How is this all related?,,
3835,STGDATA.BIN,0x987BFA,dialogo,43,"I'm more worried about Yue and[NL]Zhuwen, now.",,
3836,STGDATA.BIN,0x987C26,dialogo,34,Let's go back to the city[NL]for now.,,
3837,STGDATA.BIN,0x987C50,dialogo,23,"No, he's outta control!",,
3838,STGDATA.BIN,0x987C7C,dialogo,17,What's going on!?,,
3839,STGDATA.BIN,0x987C8E,dialogo,23,"Hey, is he crazy again?",,
3840,STGDATA.BIN,0x987CA6,dialogo,18,Out of control...?,,
3841,STGDATA.BIN,0x987CBA,dialogo,31,It's just like back[NL]in Ayutaya.,,
3842,STGDATA.BIN,0x987CDA,dialogo,40,What the!? Are they[NL]fighting themselves?,,
3843,STGDATA.BIN,0x987D04,dialogo,29,They're attacking[NL]each other.,,
3844,STGDATA.BIN,0x987D22,dialogo,17,What's happening?,,
3845,STGDATA.BIN,0x987D34,dialogo,16,What's going on?,,
3846,STGDATA.BIN,0x987D46,dialogo,53,Calling HQ... It's not responding![NL]This isn't good...,,
3847,STGDATA.BIN,0x988032,dialogo,10,# of turns,,
3848,STGDATA.BIN,0x98803E,dialogo,13,NPC remaining,,
3849,STGDATA.BIN,0x98804C,dialogo,16,Obstacles destro,,
3850,STGDATA.BIN,0x98841E,dialogo,9,Drake M2C,,
3851,STGDATA.BIN,0x988576,dialogo,10,Rekson M4F,,
3852,STGDATA.BIN,0x988602,dialogo,6,Lai Fa,,
3853,STGDATA.BIN,0x988614,dialogo,9,Prov PAW2,,
3854,STGDATA.BIN,0x9886CA,dialogo,9,Pare PAW1,,
3855,STGDATA.BIN,0x98874E,dialogo,11,ÿÿXiang Mei,,
3856,STGDATA.BIN,0x988802,dialogo,10,Foura M12A,,
3857,STGDATA.BIN,0x9888A6,dialogo,10,Grapple M1,,
3858,STGDATA.BIN,0x98894C,dialogo,11,Meledyne M1,,
3859,STGDATA.BIN,0x9889E8,dialogo,10,ÿÿHei Fong,,
3860,STGDATA.BIN,0x988A02,dialogo,9,Shangdi 1,,
3861,STGDATA.BIN,0x988BE8,dialogo,10,ÿÿXiao Hua,,
3862,STGDATA.BIN,0x988C02,dialogo,7,Tieqi 4,,
3863,STGDATA.BIN,0x988CB6,dialogo,10,Enyo Mk109,,
3864,STGDATA.BIN,0x988D6E,dialogo,9,Isao W008,,
3865,STGDATA.BIN,0x988E10,dialogo,9,Isao W008,,
3866,STGDATA.BIN,0x989B6C,dialogo,11,þ[0x0E]Genie Arm,,
3867,STGDATA.BIN,0x989D54,dialogo,14,ô[0x0F]Changli Army,,
3868,STGDATA.BIN,0x989D6C,dialogo,11,þ[0x0F]WZR Pilot,,
3869,STGDATA.BIN,0x989ECA,dialogo,11,­[0x10]Yongsai 3,,
3870,STGDATA.BIN,0x98C060,dialogo,12,y!Rekson M4F,,
3871,STGDATA.BIN,0x98D8B6,dialogo,12,¤-Shunwang 1,,
3872,STGDATA.BIN,0x991945,sistema,35,´R4[0x11]×n=[0x8B]Ë>[0x0D]uÈ>[0x0D]ïÔn=[0x86]ëÎ2zèÎ2[CMD]#!;ç !;,,
3873,STGDATA.BIN,0x991DDE,dialogo,8,[0x05][0x03]/o[0x17]y o,,
3874,STGDATA.BIN,0x992954,dialogo,47,é§0=ék >ék`[NAME_END]éSÐ[0x02]é·o[NAME_END]é{ß[0x02]éÏ?=é·¯>é{[0x1F]?ÚK[0x10]?Ú×[0x1F]?Ú×ÿ,,
3875,STGDATA.BIN,0x993557,dialogo,15,[0x08]\i\}[0x02][0x03][NL][0x0C]/7[0x17]x 7,,
3876,STGDATA.BIN,0x993B47,dialogo,15,[0x08]\}\i[0x03][0x02][0x0C][NL] 7[0x17]x/7,,
3877,STGDATA.BIN,0x995917,dialogo,15,[0x07] o/o[NL][NAME_START][0x0C][0x0D] `[0x17]x/`,,
3878,STGDATA.BIN,0x995D53,dialogo,15,[0x07]/o o[NAME_START][NL][0x0D][0x0C]/`[0x17]x `,,
3879,STGDATA.BIN,0x9A3100,dialogo,19, _ @?_?@Ñ[NAME_END]i[NAME_END]Ù[NAME_END]o[NAME_END]Àx7,,
3880,STGDATA.BIN,0x9A34D4,dialogo,19,ß`ßAÿ`ÿAu[NAME_END]¬[NAME_END]t[NAME_END]­[NAME_END]Áz8,,
3881,STGDATA.BIN,0x9A585C,dialogo,19,¿ ß ¿@ß@W[NAME_END]X[NAME_END]e[NAME_END]f[NAME_END][0x83]z8,,
3882,STGDATA.BIN,0x9A597C,dialogo,16,  ¿  @¿@a[NAME_END]`[NAME_END]o[NAME_END]n[NAME_END],,
3883,STGDATA.BIN,0x9A76EE,dialogo,53,¾[NAME_END]f[NAME_END]g[NAME_END]¾[NAME_END]Ð[NAME_END]g[NAME_END]i[NAME_END]Ð[NAME_END]Ñ[NAME_END]i[NAME_END]o[NAME_END]Ñ[NAME_END]Ù[NAME_END]o[NAME_END]n[NAME_END]Ù[NAME_END]Ú[NAME_END]n[NAME_END]ú[NAME_END]Ú[NAME_END]à[NAME_END]ú[NAME_END]û[NAME_END]à[NAME_END]á[NAME_END]û[NAME_END]«,,
3884,STGDATA.BIN,0x9A9F10,dialogo,17,We're surrounded.,,
3885,STGDATA.BIN,0x9A9F28,dialogo,35,"Damn, they must have followed me...",,
3886,STGDATA.BIN,0x9A9F50,dialogo,19,Are they after you?,,
3887,STGDATA.BIN,0x9A9F64,dialogo,35,Yes.[NL]They've come to dispose of me.,,
3888,STGDATA.BIN,0x9A9F8E,dialogo,22,"We've found you, Ivan.",,
3889,STGDATA.BIN,0x9A9FAE,dialogo,54,"You're just a sample,[NL]and you escaped. Such a failure.",,
3890,STGDATA.BIN,0x9A9FE6,dialogo,45,"Regardless, our orders are to[NL]dispose of him.",,
3891,STGDATA.BIN,0x9AA014,dialogo,16,Uhh... You okay?,,
3892,STGDATA.BIN,0x9AA034,dialogo,52,I have more questions for you.[NEWLINE]I can't have you die!,,
3893,STGDATA.BIN,0x9AA06A,dialogo,37,...[NEWLINE]You're right...[NL]I can't die here.,,
3894,STGDATA.BIN,0x9AA090,dialogo,22,Are you two all right?,,
3895,STGDATA.BIN,0x9AA0A8,dialogo,32,Yeah...[NEWLINE]I don't intend to die...,,
3896,STGDATA.BIN,0x9AA0D0,dialogo,56,A failure like you has the nerve[NL]to stand up against us?,,
3897,STGDATA.BIN,0x9AA10A,dialogo,34,"Jared, this is a good opportunity.",,
3898,STGDATA.BIN,0x9AA12E,dialogo,73,"Hmph, I see.[NEWLINE]It will help our experiment[NL]if we bring in combat data.[NEWLINE]Huh?",,
3899,STGDATA.BIN,0x9AA178,dialogo,31,"Ivan, don't go out on your own!",,
3900,STGDATA.BIN,0x9AA1A0,dialogo,34,So this is the Imaginary Number...,,
3901,STGDATA.BIN,0x9AA1C4,dialogo,49,I don't intend to die...[NEWLINE]I don't intend to die...,,
3902,STGDATA.BIN,0x9AA1F6,dialogo,24,I'm going...[NEWLINE]...to live!,,
3903,STGDATA.BIN,0x9AA23E,dialogo,19,Ivan! What's wrong?,,
3904,STGDATA.BIN,0x9AA252,dialogo,18,"Hey, what's wrong?",,
3905,STGDATA.BIN,0x9AA266,dialogo,28,Something's wrong with Ivan!,,
3906,STGDATA.BIN,0x9AA284,dialogo,13,Uh... Uaaaah!,,
3907,STGDATA.BIN,0x9AA292,dialogo,26,Wha...what are you doing!?,,
3908,STGDATA.BIN,0x9AA2AE,dialogo,14,"Hang on, Ivan!",,
3909,STGDATA.BIN,0x9AA2C2,dialogo,35,"Hey, are they fighting each[NL]other!?",,
3910,STGDATA.BIN,0x9AA2EA,dialogo,56,Failures have mental instabilities.[NL]That's what he said.,,
3911,STGDATA.BIN,0x9AA324,dialogo,37,"Ivan, stop![NEWLINE]You'll destroy your mind!",,
3912,STGDATA.BIN,0x9AA34A,dialogo,61,"Hmph, you're just a failure...[NEWLINE]But you've served a purpose...",,
3913,STGDATA.BIN,0x9AA388,dialogo,40,To think you were moved by such[NL]a thing!,,
3914,STGDATA.BIN,0x9AA3C8,dialogo,16,...[NEWLINE]...Look out!,,
3915,STGDATA.BIN,0x9AA3E0,dialogo,28,[0x0D][0x02]...[NEWLINE]...are you...[NEWLINE]...okay?,,
3916,STGDATA.BIN,0x9AA3FE,dialogo,11,Ivan! Ivan!,,
3917,STGDATA.BIN,0x9AA41A,dialogo,47,But we got our data.[NL]Not bad for just a sample.,,
3918,STGDATA.BIN,0x9AA44A,dialogo,22,...How...[NEWLINE]...dare you!,,
3919,STGDATA.BIN,0x9AA462,dialogo,14,"[0x0D][0x02], calm down!",,
3920,STGDATA.BIN,0x9AA71C,dialogo,10,# of turns,,
3921,STGDATA.BIN,0x9AA728,dialogo,13,NPC remaining,,
3922,STGDATA.BIN,0x9AA736,dialogo,16,Obstacles destro,,
3923,STGDATA.BIN,0x9AA968,dialogo,9,Drake M2C,,
3924,STGDATA.BIN,0x9AAAC0,dialogo,10,Rekson M4F,,
3925,STGDATA.BIN,0x9AAB4C,dialogo,6,Lai Fa,,
3926,STGDATA.BIN,0x9AAB5E,dialogo,9,Prov PAW2,,
3927,STGDATA.BIN,0x9AAC14,dialogo,9,Pare PAW1,,
3928,STGDATA.BIN,0x9AAC98,dialogo,11,ÿÿXiang Mei,,
3929,STGDATA.BIN,0x9AAD4C,dialogo,10,Foura M12A,,
3930,STGDATA.BIN,0x9AADF0,dialogo,10,Grapple M1,,
3931,STGDATA.BIN,0x9AAE96,dialogo,11,Meledyne M1,,
3932,STGDATA.BIN,0x9AAF32,dialogo,10,ÿÿHei Fong,,
3933,STGDATA.BIN,0x9AAF4C,dialogo,9,Shangdi 1,,
3934,STGDATA.BIN,0x9AB132,dialogo,10,ÿÿXiao Hua,,
3935,STGDATA.BIN,0x9AB14C,dialogo,7,Tieqi 4,,
3936,STGDATA.BIN,0x9AB200,dialogo,10,Enyo Mk109,,
3937,STGDATA.BIN,0x9AB2B8,dialogo,9,Isao W008,,
3938,STGDATA.BIN,0x9AB35A,dialogo,9,Isao W008,,
3939,STGDATA.BIN,0x9AC5CE,dialogo,12,´[0x10]Shunwang 1,,
3940,STGDATA.BIN,0x9ACC68,dialogo,12,[NAME_END][0x14]Mingtian 1,,
3941,STGDATA.BIN,0x9ADD8E,dialogo,12,[0x94][0x1C]Rekson M4F,,
3942,STGDATA.BIN,0x9B6CEF,dialogo,15,[0x07] o/o[NL][NAME_START][0x0C][0x0D] `[0x17]x/`,,
3943,STGDATA.BIN,0x9B712B,dialogo,15,[0x07]/o o[NAME_START][NL][0x0D][0x0C]/`[0x17]x `,,
3944,STGDATA.BIN,0x9C9900,dialogo,19, _ @?_?@Ñ[NAME_END]i[NAME_END]Ù[NAME_END]o[NAME_END]Àx7,,
3945,STGDATA.BIN,0x9C9CD4,dialogo,19,ß`ßAÿ`ÿAu[NAME_END]¬[NAME_END]t[NAME_END]­[NAME_END]Áz8,,
3946,STGDATA.BIN,0x9CC05C,dialogo,19,¿ ß ¿@ß@W[NAME_END]X[NAME_END]e[NAME_END]f[NAME_END][0x83]z8,,
3947,STGDATA.BIN,0x9CC17C,dialogo,16,  ¿  @¿@a[NAME_END]`[NAME_END]o[NAME_END]n[NAME_END],,
3948,STGDATA.BIN,0x9CDEEE,dialogo,53,¾[NAME_END]f[NAME_END]g[NAME_END]¾[NAME_END]Ð[NAME_END]g[NAME_END]i[NAME_END]Ð[NAME_END]Ñ[NAME_END]i[NAME_END]o[NAME_END]Ñ[NAME_END]Ù[NAME_END]o[NAME_END]n[NAME_END]Ù[NAME_END]Ú[NAME_END]n[NAME_END]ú[NAME_END]Ú[NAME_END]à[NAME_END]ú[NAME_END]û[NAME_END]à[NAME_END]á[NAME_END]û[NAME_END]«,,
3949,STGDATA.BIN,0x9D0762,dialogo,51,I see that I've underestimated[NL]the power of humans.,,
3950,STGDATA.BIN,0x9D0796,dialogo,36,A mere human has this kind[NL]of power?,,
3951,STGDATA.BIN,0x9D07BC,dialogo,29,You won't get away with this!,,
3952,STGDATA.BIN,0x9D07DA,dialogo,11,This is it.,,
3953,STGDATA.BIN,0x9D07E6,dialogo,16,How about that!?,,
3954,STGDATA.BIN,0x9D07F8,dialogo,19,It's just business.,,
3955,STGDATA.BIN,0x9D080C,dialogo,22,Am I awesome or what!?,,
3956,STGDATA.BIN,0x9D0824,dialogo,11,Here ya go.,,
3957,STGDATA.BIN,0x9D0830,dialogo,11,Forgive me.,,
3958,STGDATA.BIN,0x9D083C,dialogo,15,You deserve it.,,
3959,STGDATA.BIN,0x9D084E,mision,132,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender[NL][NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed,,
3960,STGDATA.BIN,0x9D08D4,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
3961,STGDATA.BIN,0x9D08EC,dialogo,25,  Received [ITEM_START]Repair Max[ITEM_END]  ,,
3962,STGDATA.BIN,0x9D0906,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
3963,STGDATA.BIN,0x9D0922,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
3964,STGDATA.BIN,0x9D0942,dialogo,45,Why... Why...?[NEWLINE]Why did you do that for me...?,,
3965,STGDATA.BIN,0x9D0976,dialogo,29,Hmmm...[NEWLINE]I wonder...[NEWLINE]...why...,,
3966,STGDATA.BIN,0x9D0994,dialogo,49,"Ivan, you're alive!?[NEWLINE]I'm glad...[NEWLINE]Wait, I'll help.",,
3967,STGDATA.BIN,0x9D09C6,dialogo,41,...No.[NEWLINE]I'm not meant to live long anyway.,,
3968,STGDATA.BIN,0x9D09F8,dialogo,61,I knew when I first saw you...[NEWLINE]that I couldn't let you die...,,
3969,STGDATA.BIN,0x9D0A36,dialogo,49,Why!?[NEWLINE]I don't understand...[NEWLINE]I don't understand...,,
3970,STGDATA.BIN,0x9D0A68,dialogo,88,In time you will know.[NEWLINE]But don't lose yourself when[NL]that time comes.[NEWLINE]I believe in you...,,
3971,STGDATA.BIN,0x9D0ADC,dialogo,57,What...[NEWLINE]What's so special about[NL]the Imaginary Numbers...!,,
3972,STGDATA.BIN,0x9D0B1A,dialogo,44,They're no different than[NL]any other human...,,
3973,STGDATA.BIN,0x9D0DF0,dialogo,10,# of turns,,
3974,STGDATA.BIN,0x9D0DFC,dialogo,13,NPC remaining,,
3975,STGDATA.BIN,0x9D0E0A,dialogo,16,Obstacles destro,,
3976,STGDATA.BIN,0x9D103C,dialogo,9,Drake M2C,,
3977,STGDATA.BIN,0x9D1194,dialogo,10,Rekson M4F,,
3978,STGDATA.BIN,0x9D1220,dialogo,6,Lai Fa,,
3979,STGDATA.BIN,0x9D1232,dialogo,9,Prov PAW2,,
3980,STGDATA.BIN,0x9D12E8,dialogo,9,Pare PAW1,,
3981,STGDATA.BIN,0x9D136C,dialogo,11,ÿÿXiang Mei,,
3982,STGDATA.BIN,0x9D1420,dialogo,10,Foura M12A,,
3983,STGDATA.BIN,0x9D14C4,dialogo,10,Grapple M1,,
3984,STGDATA.BIN,0x9D156A,dialogo,11,Meledyne M1,,
3985,STGDATA.BIN,0x9D1606,dialogo,10,ÿÿHei Fong,,
3986,STGDATA.BIN,0x9D1620,dialogo,9,Shangdi 1,,
3987,STGDATA.BIN,0x9D1806,dialogo,10,ÿÿXiao Hua,,
3988,STGDATA.BIN,0x9D1820,dialogo,7,Tieqi 4,,
3989,STGDATA.BIN,0x9D18D4,dialogo,10,Enyo Mk109,,
3990,STGDATA.BIN,0x9D198C,dialogo,9,Isao W008,,
3991,STGDATA.BIN,0x9D1A2E,dialogo,9,Isao W008,,
3992,STGDATA.BIN,0x9D27DE,dialogo,12,R[0x0E]Shunwang 1,,
3993,STGDATA.BIN,0x9D2E78,dialogo,12,[0x9F][0x11]Mingtian 1,,
3994,STGDATA.BIN,0x9D4246,dialogo,12,[0x86][0x1B]Rekson M4F,,
3995,STGDATA.BIN,0x9D6A0E,dialogo,28,<<HHH:Stage>> CHRNUM/TGTNUM:,,
3996,STGDATA.BIN,0x9DD87B,dialogo,15,[0x07] o/o[NL][NAME_START][0x0C][0x0D] `[0x17]x/`,,
3997,STGDATA.BIN,0x9DDCB7,dialogo,15,[0x07]/o o[NAME_START][NL][0x0D][0x0C]/`[0x17]x `,,
3998,STGDATA.BIN,0x9FB1A4,dialogo,61,Is it really just going to be us?[NL]Are we going to be alright?,,
3999,STGDATA.BIN,0x9FB1E6,dialogo,27,You're awfully pessimistic.,,
4000,STGDATA.BIN,0x9FB206,dialogo,51,"Yeah, yeah![NL]You're always useless when we[NL]need you.",,
4001,STGDATA.BIN,0x9FB23A,dialogo,10,Shut up![NEWLINE][0x1A],,
4002,STGDATA.BIN,0x9FB245,dialogo,53,"By the way, is it really okay[NL]for us go through here?",,
4003,STGDATA.BIN,0x9FB27C,dialogo,32,I think there's a broken bridge.,,
4004,STGDATA.BIN,0x9FB2A2,dialogo,18,It's a dead river.,,
4005,STGDATA.BIN,0x9FB2B6,dialogo,35,I'm sure it was beautiful long ago.,,
4006,STGDATA.BIN,0x9FB2DA,dialogo,47,Hehehe! That definitely doesn't[NL]sound like you.,,
4007,STGDATA.BIN,0x9FB30A,dialogo,27,There's something up ahead!,,
4008,STGDATA.BIN,0x9FB33A,dialogo,16,Did we get them?,,
4009,STGDATA.BIN,0x9FB34C,dialogo,30,"Wait, [NAME_START][NAME_END].[NL]They aren't the RRF!",,
4010,STGDATA.BIN,0x9FB36C,dialogo,11,Who is it!?,,
4011,STGDATA.BIN,0x9FB380,dialogo,52,You don't know?[NL]And you call yourselves[NL]mercenaries?,,
4012,STGDATA.BIN,0x9FB3BE,dialogo,28,They're worse than amateurs.,,
4013,STGDATA.BIN,0x9FB3DC,dialogo,11,I'm Rudolf.,,
4014,STGDATA.BIN,0x9FB400,dialogo,16,Rudolf & Rebecca,,
4015,STGDATA.BIN,0x9FB412,dialogo,27,...[NL]the Wulong Mercenaries!,,
4016,STGDATA.BIN,0x9FB42E,dialogo,13,The Wulong...,,
4017,STGDATA.BIN,0x9FB43C,dialogo,14,You know them?,,
4018,STGDATA.BIN,0x9FB44C,dialogo,81,"Only rumors.[NEWLINE]Some mysterious elite merc squad.[NEWLINE]They're working for the DHZ, eh...",,
4019,STGDATA.BIN,0x9FB49E,dialogo,41,Who we work for is none of your[NL]business.,,
4020,STGDATA.BIN,0x9FB4C8,dialogo,60,There's a juicy bounty on your[NL]heads.[NEWLINE]We're here to collect!,,
4021,STGDATA.BIN,0x9FB506,dialogo,39,"What do we do, man?[NL]Should we rock 'em?",,
4022,STGDATA.BIN,0x9FB52E,dialogo,31,We don't have much of a choice.,,
4023,STGDATA.BIN,0x9FB54E,dialogo,16,I'm pretty good.,,
4024,STGDATA.BIN,0x9FB560,dialogo,17,You wanna try me?,,
4025,STGDATA.BIN,0x9FB574,mision,132,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender[NL][NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed,,
4026,STGDATA.BIN,0x9FB5FA,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
4027,STGDATA.BIN,0x9FB612,dialogo,26,  Received [ITEM_START]Repair High[ITEM_END]  ,,
4028,STGDATA.BIN,0x9FB62E,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
4029,STGDATA.BIN,0x9FB64A,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
4030,STGDATA.BIN,0x9FB67A,dialogo,38,No one shall stand against[NL]Master Bal.,,
4031,STGDATA.BIN,0x9FB6A2,dialogo,34,This can't be...[NL]We'll meet again.,,
4032,STGDATA.BIN,0x9FB6C6,dialogo,13,They're good.,,
4033,STGDATA.BIN,0x9FB6D4,dialogo,23,How are they so strong?,,
4034,STGDATA.BIN,0x9FB6EC,dialogo,15,This looks bad.,,
4035,STGDATA.BIN,0x9FB6FC,dialogo,21,"Hey, man, that hurts.",,
4036,STGDATA.BIN,0x9FB712,dialogo,21,That's how I like it!,,
4037,STGDATA.BIN,0x9FB728,dialogo,10,It's over.,,
4038,STGDATA.BIN,0x9FB734,dialogo,15,That's nothing.,,
4039,STGDATA.BIN,0x9FB744,dialogo,29,They're too strong.[NL]Get away!,,
4040,STGDATA.BIN,0x9FB762,dialogo,34,You're not getting[NL]away with this!,,
4041,STGDATA.BIN,0x9FB786,dialogo,18,It's over for you.,,
4042,STGDATA.BIN,0x9FB79A,dialogo,9,Eat that.,,
4043,STGDATA.BIN,0x9FB7A4,dialogo,14,It's business.,,
4044,STGDATA.BIN,0x9FB7B4,dialogo,22,Am I awesome or what!?,,
4045,STGDATA.BIN,0x9FB7CC,dialogo,12,There ya go!,,
4046,STGDATA.BIN,0x9FB7DA,dialogo,17,Sorry about that.,,
4047,STGDATA.BIN,0x9FB7EC,dialogo,15,You deserve it.,,
